id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jumlah_produksi,satuan,tahun,jenis_produksi
209,32,JAWA BARAT,3272,KOTA SUKABUMI,232,TON,2020,susu sapi
210,32,JAWA BARAT,3273,KOTA BANDUNG,1596,TON,2020,susu sapi
211,32,JAWA BARAT,3274,KOTA CIREBON,0,TON,2020,susu sapi
212,32,JAWA BARAT,3275,KOTA BEKASI,172,TON,2020,susu sapi
213,32,JAWA BARAT,3276,KOTA DEPOK,1260,TON,2020,susu sapi
214,32,JAWA BARAT,3277,KOTA CIMAHI,1374,TON,2020,susu sapi
215,32,JAWA BARAT,3278,KOTA TASIKMALAYA,513,TON,2020,susu sapi
216,32,JAWA BARAT,3279,KOTA BANJAR,0,TON,2020,susu sapi
217,32,JAWA BARAT,3201,KABUPATEN BOGOR,23742,TON,2021,susu sapi
218,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,7535,TON,2021,susu sapi
219,32,JAWA BARAT,3203,KABUPATEN CIANJUR,5783,TON,2021,susu sapi
220,32,JAWA BARAT,3204,KABUPATEN BANDUNG,68884,TON,2021,susu sapi
221,32,JAWA BARAT,3205,KABUPATEN GARUT,27935,TON,2021,susu sapi
222,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,5527,TON,2021,susu sapi
223,32,JAWA BARAT,3207,KABUPATEN CIAMIS,157,TON,2021,susu sapi
224,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,19781,TON,2021,susu sapi
225,32,JAWA BARAT,3209,KABUPATEN CIREBON,324,TON,2021,susu sapi
226,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,1788,TON,2021,susu sapi
227,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,10773,TON,2021,susu sapi
228,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,0,TON,2021,susu sapi
229,32,JAWA BARAT,3213,KABUPATEN SUBANG,14497,TON,2021,susu sapi
230,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,50,TON,2021,susu sapi
231,32,JAWA BARAT,3215,KABUPATEN KARAWANG,20,TON,2021,susu sapi
232,32,JAWA BARAT,3216,KABUPATEN BEKASI,0,TON,2021,susu sapi
233,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,97088,TON,2021,susu sapi
234,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,5,TON,2021,susu sapi
235,32,JAWA BARAT,3271,KOTA BOGOR,2828,TON,2021,susu sapi
236,32,JAWA BARAT,3272,KOTA SUKABUMI,232,TON,2021,susu sapi
237,32,JAWA BARAT,3273,KOTA BANDUNG,80,TON,2021,susu sapi
238,32,JAWA BARAT,3274,KOTA CIREBON,0,TON,2021,susu sapi
239,32,JAWA BARAT,3275,KOTA BEKASI,167,TON,2021,susu sapi
