id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jumlah_produksi,satuan,tahun,jenis_produksi
229,32,JAWA BARAT,3213,KABUPATEN SUBANG,45374,TON,2021,daging ayam
230,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,52599,TON,2021,daging ayam
231,32,JAWA BARAT,3215,KABUPATEN KARAWANG,71936,TON,2021,daging ayam
232,32,JAWA BARAT,3216,KABUPATEN BEKASI,6722,TON,2021,daging ayam
233,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,11640,TON,2021,daging ayam
234,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,1983,TON,2021,daging ayam
235,32,JAWA BARAT,3271,KOTA BOGOR,1071,TON,2021,daging ayam
236,32,JAWA BARAT,3272,KOTA SUKABUMI,13775,TON,2021,daging ayam
237,32,JAWA BARAT,3273,KOTA BANDUNG,856,TON,2021,daging ayam
238,32,JAWA BARAT,3274,KOTA CIREBON,5,TON,2021,daging ayam
239,32,JAWA BARAT,3275,KOTA BEKASI,1998,TON,2021,daging ayam
240,32,JAWA BARAT,3276,KOTA DEPOK,2447,TON,2021,daging ayam
241,32,JAWA BARAT,3277,KOTA CIMAHI,226,TON,2021,daging ayam
242,32,JAWA BARAT,3278,KOTA TASIKMALAYA,6673,TON,2021,daging ayam
243,32,JAWA BARAT,3279,KOTA BANJAR,3493,TON,2021,daging ayam
244,32,JAWA BARAT,3201,KABUPATEN BOGOR,179364,TON,2022,daging ayam
245,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,44121,TON,2022,daging ayam
246,32,JAWA BARAT,3203,KABUPATEN CIANJUR,50141,TON,2022,daging ayam
247,32,JAWA BARAT,3204,KABUPATEN BANDUNG,28699,TON,2022,daging ayam
248,32,JAWA BARAT,3205,KABUPATEN GARUT,7401,TON,2022,daging ayam
249,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,36011,TON,2022,daging ayam
250,32,JAWA BARAT,3207,KABUPATEN CIAMIS,126190,TON,2022,daging ayam
251,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,26893,TON,2022,daging ayam
252,32,JAWA BARAT,3209,KABUPATEN CIREBON,22531,TON,2022,daging ayam
253,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,22028,TON,2022,daging ayam
254,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,18036,TON,2022,daging ayam
255,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,36672,TON,2022,daging ayam
256,32,JAWA BARAT,3213,KABUPATEN SUBANG,62486,TON,2022,daging ayam
